seed,scenario,strategy,step,fill_rate,total_cost,holding_cost,backlog_cost,total_inventory,total_backlog,total_pipeline,bullwhip_total,bullwhip_retailer,bullwhip_dc,bullwhip_plant,bullwhip_supplier
200,capacity_loss,baseline,0,1.0,401.0,401.0,0.0,401,0,93,,,,,
200,capacity_loss,baseline,1,1.0,755.0,755.0,0.0,358,0,111,,,,,
200,capacity_loss,baseline,2,1.0,1106.0,1106.0,0.0,379,0,88,1.8866671115566909,0.73430753902358,,,2.569314641744549
200,capacity_loss,baseline,3,0.9782608695652174,1502.0,1487.0,15.0,403,3,58,3.0892424756762207,1.1593890087996015,,,2.664543524416136
200,capacity_loss,baseline,4,0.9382716049382716,1897.0,1877.0,20.0,403,1,54,0.3235886647260069,3.163336838415703,0.3671941723185129,0.10179231084963743,2.7367624810892592
200,capacity_loss,baseline,5,0.9725274725274725,2295.0,2250.0,45.0,405,5,59,0.36560413184905016,3.6782417582417586,0.31372611464968153,0.11410009136128312,2.7767332549941246
200,capacity_loss,baseline,6,0.9904761904761905,2700.0,2645.0,55.0,417,2,38,0.35720611348391695,3.9951958363915403,0.31570349626612365,0.10106847658087492,2.8021133525456294
200,capacity_loss,baseline,7,0.9196787148594378,3135.0,3030.0,105.0,405,10,49,0.3268420254615137,4.172894740058919,0.2984090942600593,0.09308760314244775,2.81965881397238
200,capacity_loss,baseline,8,0.9309090909090909,3606.0,3406.0,200.0,404,19,51,0.3286484752167305,4.626328388705816,0.25714507266926623,0.09753155559384825,2.8325123152709373
200,capacity_loss,baseline,9,0.9344262295081968,4035.0,3790.0,245.0,405,9,42,0.310963860402452,4.957914760998908,0.23421994842220348,0.09421322690992018,2.8423339540657975
200,capacity_loss,baseline,10,0.9164179104477612,4491.0,4166.0,325.0,399,16,49,0.28870345758742977,5.138787450822152,0.23918570087609511,0.08241353936718175,2.850083287062741
200,capacity_loss,baseline,11,0.9148351648351648,4977.0,4542.0,435.0,400,22,46,0.2723467110763432,5.333616337769618,0.22648950975500884,0.07892967282676744,2.8563535911602207
200,capacity_loss,baseline,12,0.9015544041450777,5403.0,4928.0,475.0,408,8,45,0.27016402457474775,5.905964178744448,0.19761478277033312,0.08089445667742695,2.8615314076111873
200,capacity_loss,baseline,13,0.9,5910.0,5305.0,605.0,399,26,46,0.2594875407233094,5.773492140433488,0.20323822293195137,0.07716398272890686,2.865879375790805
200,capacity_loss,baseline,14,0.8933333333333333,6486.0,5681.0,805.0,399,40,45,0.2516779872582962,6.578313806570181,0.18237139143421327,0.07310637750176971,2.869582194455291
200,capacity_loss,baseline,15,0.8757763975155279,6994.0,6059.0,935.0,401,26,45,0.24125725026035036,7.3082737170566014,0.15775618840474862,0.07284131422062456,2.872773536895674
200,capacity_loss,baseline,16,0.859344894026975,7487.0,6437.0,1050.0,400,23,45,0.22684149206331727,7.168012553213127,0.15030843512487835,0.07321820516006129,2.875552533151988
200,capacity_loss,baseline,17,0.8330373001776199,8141.0,6811.0,1330.0,399,56,48,0.20546710813965244,6.670397601400828,0.1544197396963124,0.06931031118915226,2.877994251038008
200,capacity_loss,baseline,18,0.8367346938775511,8918.0,7193.0,1725.0,402,79,42,0.20384985435196956,7.021477418435675,0.15434023737491268,0.06531104601068416,2.8801565793435713
200,capacity_loss,baseline,19,0.8495867768595041,9656.0,7566.0,2090.0,397,73,49,0.198569888360395,8.081765522917845,0.13104656270009687,0.0650541108060087,2.8820848761036753
200,capacity_loss,baseline,20,0.8448275862068966,10315.0,7940.0,2375.0,399,57,47,0.19472877252505771,9.343078110597354,0.11136670532352615,0.06489591357355472,2.8838151850851137
200,capacity_loss,baseline,21,0.8577981651376146,10871.0,8321.0,2550.0,402,35,43,0.19042144650312182,10.024844633461084,0.10798096324238969,0.06096611489116822,2.8853765098946282
200,capacity_loss,baseline,22,0.8510948905109489,11488.0,8698.0,2790.0,399,48,46,0.18456395219685234,9.941294326269485,0.1110831274840769,0.057894897554123824,2.886792452830188
200,capacity_loss,baseline,23,0.8513323983169705,11984.0,9074.0,2910.0,400,24,45,0.17850920647253996,10.135038066249411,0.1053689944076325,0.05787790697674419,2.88808241629595
200,capacity_loss,baseline,24,0.8418230563002681,12465.0,9455.0,3010.0,402,20,43,0.17271455550961265,9.888923044831504,0.10535562276999982,0.05737665463297233,2.8892624971979375
200,capacity_loss,baseline,25,0.8441558441558441,13416.0,9831.0,3585.0,399,115,47,0.16942695017026532,9.741832300532257,0.1095008318090398,0.05495086923658352,2.8903461621156743
200,capacity_loss,baseline,26,0.8456712672521958,14315.0,10205.0,4110.0,399,105,48,0.16661975411035734,10.34507352134512,0.10574193185211289,0.05268000254604581,2.8913447634786213
200,capacity_loss,baseline,27,0.838748495788207,15108.0,10588.0,4520.0,402,82,41,0.16143513741717086,10.696912123045408,0.0991919417551045,0.05260472133475329,2.892267938779568
200,capacity_loss,baseline,28,0.84192037470726,15879.0,10959.0,4920.0,396,80,50,0.1639348831617103,11.187716500797274,0.09716840123292926,0.0521240111815093,2.893123922620187
200,capacity_loss,baseline,29,0.8464163822525598,16636.0,11336.0,5300.0,401,76,44,0.16250635024072083,11.676712553802941,0.09649124866029365,0.049839689791231837,2.8939197930142297
200,capacity_loss,baseline,30,0.836801752464403,17297.0,11717.0,5580.0,401,56,44,0.1543261752928847,11.813681819741564,0.09289395345043787,0.04858129272698173,2.8946616675593653
200,capacity_loss,baseline,31,0.8329809725158562,17953.0,12088.0,5865.0,398,57,50,0.15077266442213463,11.77159301059472,0.09131055098851824,0.048446745562130175,2.895354860991193
200,capacity_loss,baseline,32,0.8275510204081633,18588.0,12473.0,6115.0,404,50,40,0.14532117982176712,11.799403157239874,0.08827554105430363,0.04817584352161015,2.896004012706906
200,capacity_loss,baseline,33,0.8188976377952756,19108.0,12848.0,6260.0,398,29,48,0.13864502253776723,11.479263766096482,0.0890059648982274,0.046846875547555705,2.896613190730838
200,capacity_loss,baseline,34,0.8169685414680649,19558.0,13223.0,6335.0,400,15,46,0.13250314048606582,10.9502313889802,0.09100448341658632,0.04589482436083973,2.897185977047635
200,capacity_loss,baseline,35,0.8107109879963066,20526.0,13606.0,6920.0,402,117,42,0.1288435632503681,10.631717184803925,0.09134663387447134,0.04578355535408778,2.8977255380857874
200,capacity_loss,baseline,36,0.8095238095238095,21875.0,13975.0,7900.0,395,196,52,0.1300643965088816,10.914986752176386,0.09046603094977736,0.04544814178242371,2.8982346832814123
200,capacity_loss,baseline,37,0.8167400881057268,23103.0,14353.0,8750.0,402,170,43,0.12673702308528395,11.358352003759794,0.08808317330776401,0.04370081848566992,2.8987159140095238
200,capacity_loss,baseline,38,0.8078565328778822,24242.0,14737.0,9505.0,402,151,42,0.12216187467492502,11.470010790829768,0.08616089432336954,0.042637110262363,2.8991714646819267
200,capacity_loss,baseline,39,0.8083333333333333,25360.0,15105.0,10255.0,396,150,52,0.12002582933195645,11.633436639118457,0.08356304598982509,0.04258080164938452,2.8996033374367403
200,capacity_loss,baseline,40,0.8167625308134757,26376.0,15491.0,10885.0,404,126,38,0.11794849705636544,11.97503228449612,0.08120596767509326,0.041824213041360275,2.900013331555793
200,capacity_loss,baseline,41,0.8105515587529976,27468.0,15863.0,11605.0,396,144,50,0.11547403948127448,11.95911964931715,0.08188091879911341,0.04065781957199982,2.9004030685216495
200,capacity_loss,baseline,42,0.8087091757387247,28432.0,16237.0,12195.0,400,118,46,0.11167224267487073,12.127480573457744,0.07893084154040035,0.04021740282030362,2.9007740134500697
200,capacity_loss,baseline,43,0.8018154311649016,29428.0,16623.0,12805.0,404,122,40,0.10855674975112209,12.175539654628093,0.07651047528779888,0.04016806375686502,2.901127493495229
200,capacity_loss,baseline,44,0.7997043606799704,30299.0,16994.0,13305.0,396,100,51,0.10448096487536047,12.464950092796302,0.07283239863919741,0.03966475026681161,2.901464713715046
200,capacity_loss,baseline,45,0.8011569052783803,31047.0,17372.0,13675.0,402,74,43,0.10272068471232565,12.438428138914627,0.07322248131279012,0.03886712937058774,2.9017867707963565
200,capacity_loss,baseline,46,0.7947813822284908,31704.0,17754.0,13950.0,402,55,44,0.10081024185951362,12.309856870302712,0.0733456577035958,0.03847385210691787,2.9020946649693324
200,capacity_loss,baseline,47,0.802649930264993,32575.0,18125.0,14450.0,397,100,51,0.10045423772969589,12.260167559770709,0.07338815700328705,0.03846716758346298,2.902389310383876
200,capacity_loss,baseline,48,0.7978290366350068,33879.0,18504.0,15375.0,402,185,44,0.09696737828766495,12.232206996436515,0.07219343366523794,0.03782903287296168,2.902671544174703
200,capacity_loss,baseline,49,0.798,35079.0,18884.0,16195.0,400,164,45,0.0951243938682082,12.412835453426341,0.07119600723375247,0.03707890384087905,2.902942134404518
200,capacity_loss,baseline,50,0.8007863695937091,36145.0,19255.0,16890.0,397,139,49,0.09387778035972123,12.460775513927024,0.07023752311259872,0.03694633212773894,2.9032017870439315
200,capacity_loss,baseline,51,0.8032258064516129,37227.0,19637.0,17590.0,403,140,41,0.09367392720821782,12.505514373531005,0.07011807848305732,0.03679363013739269,2.9034511521217814
200,capacity_loss,baseline,52,0.8016476552598225,38203.0,20013.0,18190.0,399,120,48,0.09219261726374166,12.440880550722447,0.07088453898512521,0.03600336820385219,2.9036908291585704
200,capacity_loss,baseline,53,0.8072590738423029,39279.0,20389.0,18890.0,401,140,46,0.09136674634426507,12.41843488452574,0.07236970535298869,0.03500899451289513,2.903921371978738
200,capacity_loss,baseline,54,0.8047882136279927,40256.0,20771.0,19485.0,402,119,44,0.09078493009681884,12.439388650115102,0.07220477278602418,0.03480412981742991,2.904143292982975
200,capacity_loss,baseline,55,0.8081113801452785,41953.0,21143.0,20810.0,397,265,50,0.09101473090174513,12.501871259175607,0.07215557320130164,0.03473895720983545,2.904357066950054
200,capacity_loss,baseline,56,0.8080808080808081,43531.0,21521.0,22010.0,402,240,44,0.08866166097719444,12.574977615270129,0.07154401705172103,0.03392926879314796,2.904563134427473
200,capacity_loss,baseline,57,0.8070175438596491,45013.0,21903.0,23110.0,401,220,44,0.08762050781763232,12.597399218940843,0.0725195329698553,0.033018651648798164,2.904761904761907
200,capacity_loss,baseline,58,0.8079355951696378,46486.0,22271.0,24215.0,397,221,52,0.08660181331746909,12.552678690769394,0.07228087826056268,0.032857001582278486,2.9049537588132943
200,capacity_loss,baseline,59,0.8072357263990956,47862.0,22657.0,25205.0,405,198,40,0.0849235965576796,12.607011555627597,0.07137600877781727,0.03248606014213778,2.9051390513905138
200,capacity_loss,baseline,60,0.8058954393770856,49312.0,23032.0,26280.0,397,215,49,0.08446645939995505,12.65808185593057,0.07270379697411743,0.03159116239240229,2.905318113441289
200,capacity_loss,baseline,61,0.8100987925356751,50625.0,23405.0,27220.0,399,188,46,0.08361854354661795,12.74833453941272,0.07268960726449691,0.031056839116867917,2.9054912540248887
200,capacity_loss,baseline,62,0.8051668460710442,52060.0,23790.0,28270.0,403,210,40,0.08222092225293733,12.75834164497859,0.07151906053533508,0.031011423757004573,2.905658762092288
200,capacity_loss,baseline,63,0.8002108592514496,53367.0,24157.0,29210.0,395,188,54,0.07932168310775867,12.816621767200774,0.06994042132349676,0.030452381672304293,2.9058209080953583
200,capacity_loss,baseline,64,0.803748047891723,54556.0,24536.0,30020.0,404,162,44,0.0786819400537767,12.92068753008622,0.07184916058907405,0.02916590275059338,2.905977945443995
200,capacity_loss,baseline,65,0.8023613963039015,55659.0,24924.0,30735.0,403,143,41,0.07815533013554747,12.962612667100387,0.0727142884397585,0.028531936233674695,2.9061301118276055
200,capacity_loss,baseline,66,0.8049645390070922,56815.0,25285.0,31530.0,392,159,57,0.0779433370549273,12.971394346523189,0.07280342138751716,0.02839902594519306,2.90627763041556
200,capacity_loss,baseline,67,0.8075,57867.0,25672.0,32195.0,406,133,36,0.07741218580908107,12.966997685300104,0.07440246386373958,0.027607310501716227,2.9064207109492526
200,capacity_loss,baseline,68,0.8059259259259259,58822.0,26047.0,32775.0,398,116,50,0.07721147525784262,12.959388694354185,0.07718468469205259,0.026557486829334443,2.906559550737071
200,capacity_loss,baseline,69,0.8065143412736996,59888.0,26423.0,33465.0,400,138,45,0.07675547874404766,12.895882127293563,0.07762392925913614,0.026379304624776046,2.9066943355622166
200,capacity_loss,baseline,70,0.8088589311506981,60856.0,26806.0,34050.0,402,117,41,0.07602107518008364,12.942590261585655,0.0769026422922631,0.02627559871511671,2.9068252405120827
200,capacity_loss,baseline,71,0.8116356700047688,61701.0,27176.0,34525.0,397,95,51,0.07521751294390726,13.026302711019563,0.07853509624193189,0.025292752705525345,2.90695243073706
200,capacity_loss,baseline,72,0.8130004710315591,63488.0,27558.0,35930.0,404,281,42,0.0739684729618922,13.153567090505545,0.07900864666887245,0.024483420458354967,2.9070760621456433
200,capacity_loss,baseline,73,0.809082483781279,65175.0,27940.0,37235.0,401,261,44,0.0723479007531286,13.044998220243977,0.07837025748564848,0.024342001327056145,2.907196282041972
200,capacity_loss,baseline,74,0.8127581459385039,66723.0,28308.0,38415.0,396,236,52,0.07194124320526105,13.074511128016843,0.07859534770337523,0.0240804065770227,2.9073132297113387
200,capacity_loss,baseline,75,0.8129528985507246,68163.0,28688.0,39475.0,403,212,44,0.07168912864775384,13.07871495540935,0.08098229030067075,0.023280341530100526,2.9074270369585182
200,capacity_loss,baseline,76,0.8103525211958947,69870.0,29070.0,40800.0,400,265,44,0.07137271008993043,13.01412072737873,0.08277078667536755,0.022788455924803924,2.907537828603305
200,capacity_loss,baseline,77,0.8139637649138312,71432.0,29437.0,41995.0,395,239,51,0.07041588570498625,13.040195013388672,0.08161044266074621,0.02275617877709106,2.9076457229371697
200,capacity_loss,baseline,78,0.8165499124343257,72894.0,29819.0,43075.0,404,216,41,0.06956352179732296,13.081784439382002,0.08160676682792523,0.02240945072622645,2.9077508321445547
200,capacity_loss,baseline,79,0.8169991326973114,74260.0,30200.0,44060.0,401,197,45,0.06872213629974026,13.136772632630052,0.0822461960036261,0.021873569511636878,2.907853262691974
200,capacity_loss,baseline,80,0.8168592212237912,75491.0,30571.0,44920.0,397,172,50,0.06805370503072676,13.0857332328867,0.08247559353565562,0.021684073068826283,2.9079531156877025
200,capacity_loss,baseline,81,0.8183742591024555,76757.0,30952.0,45805.0,402,177,42,0.06776526851284341,13.030017612882439,0.08249509646407181,0.02167864251987847,2.9080504872147013
200,capacity_loss,baseline,82,0.8138275718450646,78141.0,31326.0,46815.0,399,202,49,0.0663520578509885,12.831104661819921,0.08341334940150791,0.02131761734371711,2.908145468638979
