seed,scenario,strategy,pre_fill,post_fill,min_fill,fill_drop_pct,final_fill,final_cost,cost_increase,holding_cost,backlog_cost,bullwhip,backlog_dur,ttr,bullwhip_retailer,bullwhip_dc,bullwhip_plant,bullwhip_supplier
200,capacity_loss,baseline,0.9664550172783878,0.8213496870277907,0.7947813822284908,17.76323077439685,0.8199121522693997,138391.0,134356.0,45276.0,93115.0,0.05147311286229047,106.75,109.0,12.296726258620684,0.09187709788336093,0.01565349024861944,2.9105326284927378
200,capacity_loss,dual_only,0.9664550172783878,0.8213496870277907,0.7947813822284908,17.76323077439685,0.8199121522693997,138511.0,134466.0,45396.0,93115.0,0.05078864042557337,106.75,109.0,12.296726258620684,0.09187709788336093,0.01565349024861944,2.871829327884149
200,capacity_loss,safety_only,1.0,0.999813106326319,0.9933269780743565,0.6673021925643452,1.0,64601.0,59421.0,64481.0,120.0,0.04740355785350253,2.0,25.0,3.343659001584149,0.45962835914315703,0.010597652368674501,2.9105326284927378
200,capacity_loss,flex_only,1.0,0.999813106326319,0.9933269780743565,0.6673021925643452,1.0,64601.0,59421.0,64481.0,120.0,0.04740355785350253,2.0,25.0,3.343659001584149,0.45962835914315703,0.010597652368674501,2.9105326284927378
200,capacity_loss,dynalloc_only,1.0,0.9999566686887945,0.9952335557673975,0.4766444232602529,1.0,65014.0,59801.0,64989.0,25.0,0.057980684784893835,0.25,25.0,2.0665026134966022,1.1888694593696507,0.008108504059086776,2.9105326284927378
200,capacity_loss,all_combined,1.0,1.0,1.0,0.0,1.0,79646.0,73193.0,79646.0,0.0,0.06514580470510051,0.0,1.0,1.1191317787827741,2.26503213483679,0.008948953072764512,2.871829327884149
200,lead_time_surge,baseline,1.0,0.9711891543356217,0.7981651376146789,20.18348623853211,1.0,83394.0,76971.0,76239.0,7155.0,0.03856190063298781,24.25,31.0,28.500657220704465,0.059934646523170945,0.007756273875140469,2.9105326284927378
200,lead_time_surge,dual_only,1.0,0.9711891543356217,0.7981651376146789,20.18348623853211,1.0,83514.0,77081.0,76359.0,7155.0,0.03804911722776966,24.25,31.0,28.500657220704465,0.059934646523170945,0.007756273875140469,2.871829327884149
200,lead_time_surge,safety_only,1.0,0.9968222537784248,0.9464831804281345,5.35168195718655,1.0,104347.0,95723.0,103582.0,765.0,0.03783367910418393,4.5,13.0,13.423464610208669,0.11785320286465406,0.008216750345861891,2.9105326284927378
200,lead_time_surge,flex_only,1.0,0.9968222537784248,0.9464831804281345,5.35168195718655,1.0,104347.0,95723.0,103582.0,765.0,0.03783367910418393,4.5,13.0,13.423464610208669,0.11785320286465406,0.008216750345861891,2.9105326284927378
200,lead_time_surge,dynalloc_only,1.0,0.9971111868828918,0.9341692789968652,6.583072100313481,1.0,104524.0,95900.0,103994.0,530.0,0.04321156148467304,4.25,12.0,10.23892872061457,0.2206642762034283,0.0065711433011641455,2.9105326284927378
200,lead_time_surge,all_combined,1.0,0.9997319763873396,0.9847094801223242,1.5290519877675823,1.0,127405.0,116871.0,127390.0,15.0,0.058178017821725055,0.75,12.0,4.578452585366081,0.6181078841065949,0.007158421880765666,2.871829327884149
200,demand_spike,baseline,1.0,0.9900255539824327,0.8081632653061225,19.183673469387752,1.0,128823.0,118299.0,125978.0,2845.0,0.02090787071356439,7.75,11.0,14.098546920913266,0.10480616494619478,0.004861565596077233,2.9105326284927378
200,demand_spike,dual_only,1.0,0.9900255539824327,0.8081632653061225,19.183673469387752,1.0,128943.0,118409.0,126098.0,2845.0,0.020629844761410183,7.75,11.0,14.098546920913266,0.10480616494619478,0.004861565596077233,2.871829327884149
200,demand_spike,safety_only,1.0,0.9979294547251668,0.926530612244898,7.346938775510203,1.0,167254.0,153310.0,166579.0,675.0,0.020370539475305004,4.25,5.0,9.932615422554823,0.17525124404621678,0.024408217622009818,0.47944824558194
200,demand_spike,flex_only,1.0,0.9979294547251668,0.926530612244898,7.346938775510203,1.0,168147.0,154203.0,167472.0,675.0,0.020564229593796612,4.25,5.0,9.932615422554823,0.17525124404621678,0.004058964394195182,2.9105326284927378
200,demand_spike,dynalloc_only,1.0,0.9977589493822486,0.9471830985915493,5.2816901408450745,1.0,168496.0,154552.0,167786.0,710.0,0.09332020701883956,4.25,8.0,8.774886405336428,0.32901516466430797,0.20764431913804113,0.15566759689356785
200,demand_spike,all_combined,1.0,0.9999383667180277,0.9932203389830508,0.6779661016949157,1.0,202934.0,186040.0,202914.0,20.0,0.02510559490606439,0.25,2.0,6.7874183577233405,0.4271746481149295,0.024693527602958402,0.3506527847085114
