seed,scenario,strategy,agent_id,tier,final_inventory,final_backlog,total_holding_cost,total_backlog_cost,total_cost,base_stock,capacity,lead_time,total_demand_received,total_orders_placed,avg_order_qty,order_variance,backlog_periods,total_demand,fulfilled_demand,agent_fill_rate
2411,demand_spike,baseline,11,retailer,36,0,3875.0,1070.0,4945.0,48,0,1,924,1921,16.008333333333333,634.4415972222222,11,924.0,924.0,1.0
2411,demand_spike,dual_only,0,supplier,147,0,17601.0,0.0,17601.0,144,50,3,17,20,0.16666666666666666,1.2222222222222217,0,,,
2411,demand_spike,dual_only,1,supplier,154,0,18460.0,0.0,18460.0,144,50,3,0,10,0.08333333333333333,0.8263888888888887,0,,,
2411,demand_spike,dual_only,2,supplier,145,0,17365.0,0.0,17365.0,144,50,3,18,19,0.15833333333333333,0.9999305555555551,0,,,
2411,demand_spike,dual_only,3,supplier,155,0,18578.0,0.0,18578.0,144,50,3,0,11,0.09166666666666666,0.9999305555555551,0,,,
2411,demand_spike,dual_only,4,plant,121,0,12524.0,0.0,12524.0,121,60,2,1981,17,0.14166666666666666,0.6715972222222224,0,,,
2411,demand_spike,dual_only,5,plant,121,0,12607.0,0.0,12607.0,121,60,2,1895,18,0.15,0.6941666666666667,0,,,
2411,demand_spike,dual_only,6,dc,49,0,6028.0,0.0,6028.0,70,0,2,3587,1981,16.508333333333333,114.33326388888888,0,,,
2411,demand_spike,dual_only,7,dc,53,0,6131.0,0.0,6131.0,70,0,2,3540,1895,15.791666666666666,156.61493055555553,0,,,
2411,demand_spike,dual_only,8,retailer,38,0,3965.0,610.0,4575.0,48,0,1,983,1555,12.958333333333334,317.03993055555554,8,983.0,983.0,1.0
2411,demand_spike,dual_only,9,retailer,39,0,4003.0,740.0,4743.0,48,0,1,978,1619,13.491666666666667,362.74993055555547,8,978.0,978.0,1.0
2411,demand_spike,dual_only,10,retailer,36,0,3803.0,1395.0,5198.0,48,0,1,1013,2032,16.933333333333334,726.0955555555554,13,1013.0,1013.0,1.0
2411,demand_spike,dual_only,11,retailer,36,0,3875.0,1070.0,4945.0,48,0,1,924,1921,16.008333333333333,634.4415972222222,11,924.0,924.0,1.0
2411,demand_spike,safety_only,0,supplier,187,0,22441.0,0.0,22441.0,187,50,3,35,20,0.16666666666666666,1.2222222222222217,0,,,
2411,demand_spike,safety_only,1,supplier,187,0,22383.0,0.0,22383.0,187,50,3,54,19,0.15833333333333333,1.0665972222222218,0,,,
2411,demand_spike,safety_only,2,supplier,197,0,23620.0,0.0,23620.0,187,50,3,0,10,0.08333333333333333,0.8263888888888887,0,,,
2411,demand_spike,safety_only,3,supplier,198,0,23738.0,0.0,23738.0,187,50,3,0,11,0.09166666666666666,0.9999305555555551,0,,,
2411,demand_spike,safety_only,4,plant,157,0,16828.0,0.0,16828.0,157,60,2,1981,35,0.2916666666666667,2.156597222222223,0,,,
2411,demand_spike,safety_only,5,plant,157,0,16879.0,0.0,16879.0,157,60,2,1895,54,0.45,4.397499999999998,0,,,
2411,demand_spike,safety_only,6,dc,70,0,8565.0,0.0,8565.0,91,0,2,2996,1981,16.508333333333333,153.99993055555558,0,,,
2411,demand_spike,safety_only,7,dc,74,0,8673.0,0.0,8673.0,91,0,2,2907,1895,15.791666666666666,189.2982638888889,0,,,
2411,demand_spike,safety_only,8,retailer,52,0,5706.0,155.0,5861.0,62,0,1,983,1340,11.166666666666666,240.00555555555553,4,983.0,983.0,1.0
2411,demand_spike,safety_only,9,retailer,53,0,5762.0,210.0,5972.0,62,0,1,978,1342,11.183333333333334,252.3997222222222,4,978.0,978.0,1.0
2411,demand_spike,safety_only,10,retailer,50,0,5591.0,480.0,6071.0,62,0,1,1013,1656,13.8,529.2266666666667,5,1013.0,1013.0,1.0
2411,demand_spike,safety_only,11,retailer,50,0,5691.0,485.0,6176.0,62,0,1,924,1565,13.041666666666666,485.9732638888889,6,924.0,924.0,1.0
2411,demand_spike,flex_only,0,supplier,190,0,22761.0,0.0,22761.0,187,75,3,17,20,0.16666666666666666,1.2222222222222217,0,,,
2411,demand_spike,flex_only,1,supplier,188,0,22525.0,0.0,22525.0,187,75,3,18,19,0.15833333333333333,1.0665972222222218,0,,,
2411,demand_spike,flex_only,2,supplier,197,0,23620.0,0.0,23620.0,187,75,3,0,10,0.08333333333333333,0.8263888888888887,0,,,
2411,demand_spike,flex_only,3,supplier,198,0,23738.0,0.0,23738.0,187,75,3,0,11,0.09166666666666666,0.9999305555555551,0,,,
2411,demand_spike,flex_only,4,plant,157,0,16844.0,0.0,16844.0,157,90,2,1981,17,0.14166666666666666,0.6715972222222224,0,,,
