seed,scenario,strategy,step,fill_rate,total_cost,holding_cost,backlog_cost,total_inventory,total_backlog,total_pipeline,bullwhip_total,bullwhip_retailer,bullwhip_dc,bullwhip_plant,bullwhip_supplier
2411,capacity_loss,baseline,55,0.8002421307506054,43861.0,21056.0,22805.0,408,223,31,0.0788906062415251,14.213608258597205,0.0693307565863575,0.0269415968637381,2.9714722502798168
2411,capacity_loss,baseline,56,0.7951306413301663,45423.0,21423.0,24000.0,390,239,55,0.077719345554853,14.12989361750348,0.0712042369361545,0.0259965387901904,2.9714530785107347
2411,capacity_loss,baseline,57,0.7998833138856476,46825.0,21790.0,25035.0,396,207,46,0.0759492663215355,14.268754509019132,0.0697484180183868,0.0256824813030306,2.9714345891583056
2411,capacity_loss,baseline,58,0.7926898914905768,48165.0,22180.0,25985.0,403,190,35,0.0736913482404151,14.218232075332734,0.0683817051994921,0.0255074715345775,2.971416746423862
2411,capacity_loss,baseline,59,0.7885906040268457,49363.0,22538.0,26825.0,389,168,58,0.0720659789364218,14.099975453802848,0.068974706072875,0.0249379659100427,2.971399516969619
2411,capacity_loss,baseline,60,0.7908640616400661,50449.0,22919.0,27530.0,403,141,39,0.0715856444642681,14.05872104322305,0.0708016650649176,0.0242034925516194,2.97138286971083
2411,capacity_loss,baseline,61,0.7838274932614555,51661.0,23301.0,28360.0,397,166,43,0.0706830746453813,13.886930553063962,0.0716532967336825,0.0239065402216543,2.971366775628578
2411,capacity_loss,baseline,62,0.7908217716115261,52986.0,23656.0,29330.0,389,194,57,0.0702898771474243,13.99937801317806,0.0713364161769892,0.0236874749923575,2.9713512076009967
2411,capacity_loss,baseline,63,0.7850808555033907,54233.0,24048.0,30185.0,407,171,31,0.0679704089960244,13.811990984314397,0.0713150484348348,0.0232236581557636,2.9713361402507195
2411,capacity_loss,baseline,64,0.7828100874935666,55379.0,24419.0,30960.0,392,155,51,0.0671044232303672,13.898296499733208,0.0713872636998455,0.0227624595526071,2.97132154980686
2411,capacity_loss,baseline,65,0.7885104219623793,56365.0,24780.0,31585.0,394,125,52,0.0663170295238363,13.91091206094374,0.0712200388129516,0.0225278459263311,2.97130741397986
2411,capacity_loss,baseline,66,0.7881526104417671,57292.0,25177.0,32115.0,407,106,30,0.0656117032988926,13.910941303104062,0.0714966620761939,0.0222020687796687,2.971293711847866
2411,capacity_loss,baseline,67,0.783637259733859,58266.0,25536.0,32730.0,386,123,58,0.0644862239151215,13.856998026695589,0.071687382671688,0.0218479868504418,2.9712804237534374
2411,capacity_loss,baseline,68,0.7888077858880779,59096.0,25906.0,33190.0,398,92,43,0.0637058205696201,13.830678205999654,0.071739209130742,0.0216091306571534,2.971267531209407
2411,capacity_loss,baseline,69,0.7812798471824259,59872.0,26297.0,33575.0,403,77,35,0.0622720075717923,13.61792189011333,0.0717116636555257,0.0214611160162964,2.9712550168131044
2411,capacity_loss,baseline,70,0.7825471698113208,60498.0,26653.0,33845.0,387,54,59,0.0615091950649631,13.55821770777061,0.0716699739810891,0.0213040435866156,2.9712428641679693
2411,capacity_loss,baseline,71,0.789424426766495,61340.0,27030.0,34310.0,402,93,41,0.0612570248109976,13.58555453192742,0.0720069440358721,0.0210750068164802,2.971231057811872
2411,capacity_loss,baseline,72,0.7822691777675701,62112.0,27417.0,34695.0,400,77,40,0.0602060667686767,13.34621702981868,0.0727984620138077,0.020855716755726,2.9712195831515085
2411,capacity_loss,baseline,73,0.7785778577857786,64041.0,27766.0,36275.0,387,316,64,0.0588024594749561,13.03804272136768,0.073858891347043,0.0205516733712105,2.971208426402181
2411,capacity_loss,baseline,74,0.7811387900355872,65887.0,28162.0,37725.0,410,290,29,0.0583268579860137,13.112946234560305,0.0734346471665017,0.0203861754267365,2.971197574532593
2411,capacity_loss,baseline,75,0.7784615384615384,67634.0,28534.0,39100.0,391,275,52,0.057983216968573,13.10062562091299,0.0736391166845125,0.020228874127499,2.971187015214052
2411,capacity_loss,baseline,76,0.780952380952381,69196.0,28886.0,40310.0,392,242,58,0.0572664283621621,12.976287646553695,0.0749402495686595,0.019820107807449,2.971176736773763
2411,capacity_loss,baseline,77,0.7773037542662116,71630.0,29295.0,42335.0,413,405,23,0.0564927624651992,12.81367339381596,0.0764290692716225,0.0194148289164256,2.9711667281517604
2411,capacity_loss,baseline,78,0.7764656263180093,73911.0,29646.0,44265.0,382,386,66,0.0562828055923097,12.799921041828714,0.0768811410695258,0.0192496584823317,2.971156978861229
2411,capacity_loss,baseline,79,0.7829716193656093,76358.0,30018.0,46340.0,401,415,41,0.0564039609239956,12.84418334407866,0.0774757641865268,0.0190771295404713,2.97114747895185
2411,capacity_loss,baseline,80,0.7779151215492377,79045.0,30415.0,48630.0,404,458,33,0.0560666484741451,12.824173139038583,0.0784151817463275,0.0187651574944392,2.971138218975921
2411,capacity_loss,baseline,81,0.7799511002444988,81549.0,30759.0,50790.0,382,432,67,0.0555180027477125,12.79433755906974,0.0788618572851582,0.0185194247380533,2.971129189957016
2411,capacity_loss,baseline,82,0.7806347930895943,83955.0,31150.0,52805.0,409,403,29,0.0543138146038246,12.670665725802058,0.0781176049998932,0.0184689286383011,2.9711203833609683
2411,capacity_loss,baseline,83,0.7757046447002779,86296.0,31531.0,54765.0,396,392,46,0.0535117275620048,12.701673717561055,0.0771998338952279,0.0183676104798214,2.971111791068956
2411,capacity_loss,baseline,84,0.779348252846486,88454.0,31884.0,56570.0,389,361,58,0.0529295991990984,12.711625634220246,0.0771079493763504,0.01817525825651,2.9711034053525367
2411,capacity_loss,baseline,85,0.7788125727590222,90547.0,32282.0,58265.0,408,339,27,0.052294757056155,12.686156229915571,0.0769938976039438,0.0180200179274681,2.971095218850488
2411,capacity_loss,baseline,86,0.7778631821675634,92519.0,32644.0,59875.0,387,322,56,0.0519706658004313,12.66436019899466,0.0768446839697969,0.0179740437994938,2.971087224547208
2411,capacity_loss,baseline,87,0.7784090909090909,94340.0,33010.0,61330.0,397,291,46,0.0513244979352929,12.51191754731342,0.0772855108795859,0.0178644024266872,2.9710794157527083
2411,capacity_loss,baseline,88,0.7732536421367202,96457.0,33407.0,63050.0,405,344,31,0.0511474311282204,12.473519934114952,0.0781900174184865,0.0176510418928581,2.971071786083915
2411,capacity_loss,baseline,89,0.7740384615384616,98734.0,33754.0,64980.0,385,386,66,0.0508401798770653,12.475139926350874,0.0786974854112961,0.0174296530367715,2.9710643294472856
2411,capacity_loss,baseline,90,0.7763543191800878,100917.0,34147.0,66770.0,409,358,30,0.0502758662262794,12.532721494468422,0.0777629293003182,0.0173632321374713,2.9710570400225573
2411,capacity_loss,baseline,91,0.7738310982239942,103014.0,34524.0,68490.0,394,344,48,0.0497288633526397,12.521316617547376,0.07728105759621,0.0172971889968777,2.9710499122476115
2411,capacity_loss,baseline,92,0.7766224453209035,104934.0,34879.0,70055.0,391,313,56,0.0490325138641739,12.498783308314858,0.0770495742106947,0.0171370967741935,2.971042940804309
2411,capacity_loss,baseline,93,0.7754522880454062,106797.0,35277.0,71520.0,408,293,29,0.0485021627923824,12.465253158842634,0.0770926197065662,0.0169878831964159,2.971036120605271
2411,capacity_loss,baseline,94,0.7744994731296101,108529.0,35639.0,72890.0,387,274,56,0.0479419135905126,12.410030646250553,0.0767291681866725,0.0169463067915266,2.971029446781493
2411,capacity_loss,baseline,95,0.7785515320334262,110108.0,36003.0,74105.0,397,243,48,0.0476205003253947,12.383234816947196,0.076972724331291,0.0168157788156624,2.971022914670728
2411,capacity_loss,baseline,96,0.7762068965517241,111649.0,36404.0,75245.0,407,228,29,0.0472866847817885,12.339488402760434,0.0778265258636061,0.0165733003978306,2.9710165198066742
2411,capacity_loss,baseline,97,0.7755798090040927,113021.0,36751.0,76270.0,382,205,66,0.0470748507359519,12.28788915842508,0.0783897168611095,0.0164493378031555,2.9710102579087403
2411,capacity_loss,baseline,98,0.779506256340886,114932.0,37132.0,77800.0,405,306,36,0.0472389184806862,12.327829302236276,0.0785278604237211,0.0164242790145534,2.9710041248725267
2411,capacity_loss,baseline,99,0.7767348307073416,116793.0,37523.0,79270.0,400,294,38,0.0468296520719831,12.35354146445419,0.0785691276715618,0.0162395932000598,2.9709981167608293
2411,capacity_loss,baseline,100,0.7794019933554818,118463.0,37868.0,80595.0,385,265,64,0.0463034210488327,12.293519479514414,0.0793563087941937,0.0159754783469726,2.9709922297952334
2411,capacity_loss,baseline,101,0.7801184990125082,120068.0,38268.0,81800.0,411,241,25,0.0456801863085615,12.207314742065954,0.0793376222588667,0.0158755167743065,2.9709864603481617
2411,capacity_loss,baseline,102,0.7780678851174935,121569.0,38634.0,82935.0,389,227,56,0.045237613548814,12.220731463702002,0.0785510426798009,0.0158617348220542,2.970980804935455
2411,capacity_loss,baseline,103,0.7832145171743357,122900.0,38995.0,83905.0,395,194,51,0.0448690999022002,12.292211641947434,0.0782956010175034,0.0156920950729957,2.970975260209326
2411,capacity_loss,baseline,104,0.781631342324984,124184.0,39394.0,84790.0,408,177,30,0.0444779511441409,12.28363323157421,0.0786347806316901,0.0154990476216323,2.970969822951759
2411,capacity_loss,baseline,105,0.7815982171283031,125321.0,39751.0,85570.0,386,156,60,0.0441356555201994,12.2316098876313,0.0784925962168893,0.015473188094727,2.970964490068295
2411,capacity_loss,baseline,106,0.7842271293375395,126319.0,40124.0,86195.0,401,125,42,0.0439997831035926,12.193051784136514,0.0788179326307587,0.0154104876525568,2.970959258582134
2411,capacity_loss,baseline,107,0.7829627309740056,127567.0,40517.0,87050.0,403,171,36,0.0440709940386403,12.212742381231992,0.07975450850039,0.0152295987525879,2.9709541256286283
2411,capacity_loss,baseline,108,0.783498759305211,129020.0,40870.0,88150.0,386,220,60,0.0437827064348467,12.1943572791486,0.0799095098868419,0.0151234199641712,2.9709490884500216
2411,capacity_loss,baseline,109,0.7840909090909091,130368.0,41253.0,89115.0,404,193,36,0.0433384582107951,12.118149016429818,0.0796142586625741,0.0151200012111139,2.97094414439051
2411,capacity_loss,baseline,110,0.7824497257769653,131638.0,41633.0,90005.0,397,178,45,0.0430079708457892,12.118046053652602,0.0797154433598294,0.0149858061585787,2.970939290891605
2411,capacity_loss,baseline,111,0.7854765506807867,132746.0,41991.0,90755.0,391,150,56,0.0426582474550452,12.144924661038448,0.07986940758065,0.0148024853595576,2.970934525487668
2411,capacity_loss,baseline,112,0.7879061371841155,133771.0,42381.0,91390.0,405,127,34,0.0424496917276109,12.151333464953757,0.0797125488791588,0.0147513412033222,2.970929845801792
2411,capacity_loss,baseline,113,0.7862891207153502,134679.0,42749.0,91930.0,391,108,52,0.0420746044768929,12.068286397768851,0.0796191379823335,0.0147389056223312,2.9709252495417946
2411,capacity_loss,baseline,114,0.7890532544378698,135438.0,43113.0,92325.0,396,79,50,0.041737737839742,12.024916710845726,0.0800708114030044,0.01459088167762,2.970920734496501
2411,capacity_loss,baseline,115,0.788546255506608,136137.0,43507.0,92630.0,406,61,34,0.0414851488289513,12.002599114978112,0.0806252502417267,0.014429652074545,2.9709162985322166
2411,capacity_loss,baseline,116,0.7889828038472748,136946.0,43866.0,93080.0,388,90,59,0.041208461067399,12.0050361760304,0.0802249321000401,0.0144020324676178,2.9709119395893
2411,capacity_loss,baseline,117,0.7908119040739671,137623.0,44243.0,93380.0,402,60,40,0.0410045259742148,11.943952738142244,0.0804068413160085,0.0143714823158536,2.9709076556790555
2411,capacity_loss,baseline,118,0.788538681948424,139630.0,44630.0,95000.0,400,324,40,0.0408652031522812,11.90274077387574,0.0813121396144249,0.0142122474535342,2.970903444880645
2411,capacity_loss,baseline,119,0.7919635223710458,141826.0,44986.0,96840.0,388,368,57,0.0407279026216791,11.911591045182462,0.0814913316973422,0.0141228687788556,2.970899305338257
2411,capacity_loss,dual_only,0,1.0,407.0,407.0,0.0,407,0,89,,,,,
2411,capacity_loss,dual_only,1,1.0,771.0,771.0,0.0,370,0,106,,,,,
2411,capacity_loss,dual_only,2,1.0,1156.0,1156.0,0.0,402,0,75,1.6717581294371195,0.6395474137931033,,,2.6139705882352944
2411,capacity_loss,dual_only,3,1.0,1550.0,1550.0,0.0,418,0,57,2.3365397420595504,0.8562540693047819,,,2.7287925696594426
2411,capacity_loss,dual_only,4,1.0,1945.0,1945.0,0.0,406,0,49,0.2732363850370092,1.555516698723553,0.4452526799387443,0.1332760103181427,2.960092807424594
2411,capacity_loss,dual_only,5,0.9606741573033708,2344.0,2309.0,35.0,393,7,63,0.3308845082963663,2.1296192294732115,0.3325371549893843,0.1602154828411812,2.916283998587071
2411,capacity_loss,dual_only,6,0.9852216748768472,2746.0,2696.0,50.0,410,3,40,0.3564034046333556,3.3408395704523257,0.2266623938471398,0.1613176869786512,2.917593384659253
2411,capacity_loss,dual_only,7,0.9208333333333332,3227.0,3082.0,145.0,402,19,43,0.3046352533462996,4.1190814393939394,0.1762559111781235,0.1437736949547973,2.9184795601243128
2411,capacity_loss,dual_only,8,0.9213483146067416,3633.0,3448.0,185.0,396,8,54,0.2897876544989646,5.325245564289388,0.1300618658240055,0.1433304409560621,2.919119160321055
2411,capacity_loss,dual_only,9,0.906040268456376,4103.0,3838.0,265.0,408,16,36,0.2759527428935467,5.574718312530823,0.1143866440080564,0.1482220235229382,2.919602529358627
2411,capacity_loss,dual_only,10,0.8738738738738738,4605.0,4215.0,390.0,396,25,46,0.2528132068100342,6.491240724683277,0.0990000481517743,0.1347276264591439,2.9199806794397034
2411,capacity_loss,dual_only,11,0.8637602179836512,5091.0,4576.0,515.0,395,25,55,0.2443918551179777,7.044900800556909,0.109149196864667,0.1088343841304013,2.9202845941629154
2411,capacity_loss,dual_only,12,0.8546365914786967,5664.0,4969.0,695.0,406,36,33,0.2286906794315672,7.243836600582135,0.1029096738982125,0.1050415989923431,2.920534179558377
2411,capacity_loss,dual_only,13,0.8434579439252337,6270.0,5330.0,940.0,389,49,58,0.2166825195290589,8.58067889908257,0.0838085235943366,0.1031622297396676,2.920742808593276
2411,capacity_loss,dual_only,14,0.8747203579418344,6835.0,5705.0,1130.0,400,38,42,0.2135044267868635,9.885704257828596,0.0807590535675825,0.0915563386989237,2.920919798093102
2411,capacity_loss,dual_only,15,0.8680851063829788,7380.0,6090.0,1290.0,400,32,40,0.2119273650566432,10.669662257039391,0.0798204718060757,0.0851882777019734,2.9210718381816285
2411,capacity_loss,dual_only,16,0.8642714570858283,7774.0,6449.0,1325.0,390,7,56,0.2021652459362226,10.562133775021604,0.0777578740499835,0.0842652650413777,2.92120385701763
2411,capacity_loss,dual_only,17,0.8419117647058824,8443.0,6833.0,1610.0,403,57,37,0.1813116044136223,9.444540708896298,0.0811506039331731,0.0809792843691148,2.921319565018733
2411,capacity_loss,dual_only,18,0.8321678321678322,9174.0,7209.0,1965.0,394,71,46,0.1747306318319151,10.286341916120373,0.0780456859891004,0.0745014837220637,2.921421809105775
2411,capacity_loss,dual_only,19,0.8414023372287145,9808.0,7568.0,2240.0,392,55,53,0.1720802837757165,11.043182528282976,0.0754562799930618,0.0706860441356763,2.9215128100854004
2411,capacity_loss,dual_only,20,0.8343949044585988,10466.0,7961.0,2505.0,406,53,32,0.1679798836657753,11.547907344037904,0.0712976527158911,0.0698327011569422,2.921594325803716
2411,capacity_loss,dual_only,21,0.8177710843373494,11095.0,8325.0,2770.0,389,53,55,0.1604455280539298,11.645707519242151,0.0708172884197227,0.0665873322183627,2.921667765809334
2411,capacity_loss,dual_only,22,0.8220946915351507,11576.0,8691.0,2885.0,397,23,48,0.1534740934573104,11.551127722036856,0.0735907109095567,0.0617940951680018,2.9217342735460434
2411,capacity_loss,dual_only,23,0.8183079056865464,12371.0,9086.0,3285.0,405,80,33,0.1501940032259919,11.429624122315468,0.0754961810126846,0.0595725172351155,2.9217947863190887
2411,capacity_loss,dual_only,24,0.8140770252324038,13134.0,9439.0,3695.0,386,82,62,0.1438596137200044,11.807902308648831,0.0713696633914787,0.0584244404192004,2.9218500797448166
2411,capacity_loss,dual_only,25,0.8209718670076727,14019.0,9824.0,4195.0,405,100,34,0.1424784581846115,12.365553479808124,0.0690758755320297,0.0570878623188405,2.9219008011742416
2411,capacity_loss,dual_only,26,0.8088779284833539,14830.0,10205.0,4625.0,396,86,44,0.140637596763601,13.087108855561668,0.0674861018596486,0.0544967961319069,2.9219474951547566
2411,capacity_loss,dual_only,27,0.8135391923990499,15638.0,10558.0,5080.0,388,91,58,0.1388100837684702,13.263381199514304,0.0679751564027646,0.0526911565321941,2.921990623058239
2411,capacity_loss,dual_only,28,0.8166089965397924,16524.0,10949.0,5575.0,406,99,32,0.1366930166043727,13.838289267300327,0.0649867630140047,0.052018073202535,2.922030578377497
2411,capacity_loss,dual_only,29,0.8127802690582959,17301.0,11316.0,5985.0,391,82,54,0.1319613442103215,14.55532735665128,0.062782358781891,0.0494193298040411,2.9220676987667296
2411,capacity_loss,dual_only,30,0.81445523193096,17930.0,11685.0,6245.0,397,52,46,0.1250437391292363,14.2624588182722,0.0627453816052804,0.047817885842743,2.922102275606913
2411,capacity_loss,dual_only,31,0.8119747899159664,18489.0,12074.0,6415.0,403,34,36,0.1231253217252013,14.31879749405418,0.0619886159325399,0.047471032820396,2.922134561670015
2411,capacity_loss,dual_only,32,0.7989949748743719,19095.0,12435.0,6660.0,389,49,56,0.1163415304163981,13.49871634471642,0.0632033999353021,0.0466656326814526,2.9221647773087325
2411,capacity_loss,dual_only,33,0.7959381044487428,20217.0,12812.0,7405.0,400,149,40,0.112642222883813,13.103685215717352,0.0650068549964113,0.0452521993617883,2.92219311549244
2411,capacity_loss,dual_only,34,0.7939508506616257,21259.0,13194.0,8065.0,398,132,41,0.1111236951518059,13.467029999509004,0.0634782347063022,0.044483314038355,2.922219745932694
2411,capacity_loss,dual_only,35,0.7950367647058824,22481.0,13551.0,8930.0,391,173,57,0.1083140748675,13.556311421707797,0.0625400394773005,0.0437188378931219,2.9222448184847045
2411,capacity_loss,dual_only,36,0.7971274685816876,23624.0,13944.0,9680.0,407,150,32,0.1061951606732713,13.907444391061016,0.0610393439759885,0.0428082451693204,2.9222684659688074
